measurement_date,grid_cell_id,min_temperature,max_temperature,mean_temperature,precipitation
2018-11-07,1001,-11,589,200,1.573
2018-11-08,1001,-176,815,231,0.316
2018-11-09,1001,-67,854,252,0.0
2018-11-10,1001,36,432,254,0.0
2018-11-11,1001,-74,686,283,0.0
2018-11-12,1001,-146,755,323,0.0
2018-11-13,1001,-41,712,204,5.849
2018-11-14,1001,12,622,213,0.0
2018-11-15,1001,89,859,343,2.188
2018-11-16,1001,-57,873,346,5.731
2018-11-17,1001,-82,731,249,0.0
2018-11-18,1001,-149,678,208,5.299
2018-11-19,1001,-230,667,181,1.314
2018-11-20,1001,170,930,413,0.0
2018-11-21,1001,-40,804,302,0.385
2018-11-22,1001,225,1105,374,0.0
2018-11-23,1001,66,758,362,7.085
2018-11-24,1001,-250,823,188,8.846
2018-11-25,1001,-17,666,280,0.0
2018-11-26,1001,-94,730,289,0.0
2018-11-27,1001,148,915,382,2.527
2018-11-28,1001,33,700,290,0.775
2018-11-29,1001,79,960,485,2.991
2018-11-30,1001,11,938,405,3.325
2018-12-01,1001,-61,649,226,1.31
2018-12-02,1001,-172,714,279,0.0
2018-12-03,1001,155,697,398,0.0
2018-12-04,1001,176,720,431,1.089
2018-12-05,1001,170,663,367,9.4
2018-12-06,1001,165,1064,514,1.951
2018-12-07,1001,60,923,395,7.917
2018-12-08,1001,24,1025,406,4.693
2018-12-09,1001,-20,972,325,2.086
2018-12-10,1001,96,968,440,0.0
2018-12-11,1001,327,906,508,0.834
2018-12-12,1001,81,1143,368,0.0
2018-12-13,1001,111,1109,477,3.586
2018-12-14,1001,105,1021,306,0.802
2018-12-15,1001,11,1033,386,1.195
2018-12-16,1001,-30,1011,403,0.0
2018-12-17,1001,150,1064,604,0.0
2018-12-18,1001,102,674,390,0.0
2018-12-19,1001,201,923,541,3.109
2018-12-20,1001,184,919,457,1.191
2018-12-21,1001,123,890,487,3.419
2018-12-22,1001,78,890,493,1.453
2018-12-23,1001,63,919,372,0.0
2018-12-24,1001,170,772,555,4.286
2018-12-25,1001,87,1052,484,2.162
2018-12-26,1001,158,1106,530,1.447
2018-12-27,1001,426,1491,750,11.507
2018-12-28,1001,257,804,514,9.029
2018-12-29,1001,263,971,479,4.343
2018-12-30,1001,317,1143,648,9.583
2018-12-31,1001,202,1134,717,8.772
2019-01-01,1001,503,1248,802,0.0
2019-01-02,1001,319,880,622,4.215
2019-01-03,1001,142,863,480,0.0
2019-01-04,1001,140,1082,579,2.214
2019-01-05,1001,279,1126,702,1.54
2019-01-06,1001,378,1268,664,0.0
2019-01-07,1001,284,1141,658,3.355
2019-01-08,1001,301,1383,622,2.77
2019-01-09,1001,307,1129,651,2.105
2019-01-10,1001,321,1119,661,4.017
2019-01-11,1001,306,1199,703,3.851
2019-01-12,1001,441,1326,682,0.0
2019-01-13,1001,457,1169,702,4.685
2019-01-14,1001,586,1118,691,4.701
2019-01-15,1001,454,1151,717,1.286
2019-01-16,1001,561,1382,829,0.0
2019-01-17,1001,370,1219,844,0.0
2019-01-18,1001,415,1315,837,0.0
2019-01-19,1001,324,1356,819,0.0
2019-01-20,1001,495,1534,847,3.777
2019-01-21,1001,398,1229,823,0.0
2019-01-22,1001,501,1494,811,0.925
2019-01-23,1001,415,984,783,2.432
2019-01-24,1001,345,1208,727,9.054
2019-01-25,1001,470,1379,790,5.401
2019-01-26,1001,473,1247,818,0.577
2019-01-27,1001,469,1417,890,5.775
2019-01-28,1001,534,1572,955,0.0
2019-01-29,1001,475,1571,945,2.069
2019-01-30,1001,681,1356,888,2.862
2019-01-31,1001,700,1357,876,3.171
2019-02-01,1001,518,1196,874,1.497
2019-02-02,1001,551,1634,983,1.355
2019-02-03,1001,613,1265,924,1.274
2019-02-04,1001,533,1497,949,2.395
2019-02-05,1001,462,1378,903,1.915
2019-02-06,1001,576,1270,973,0.241
2019-02-07,1001,933,1544,1119,1.076
2019-02-08,1001,625,1706,1017,9.654
2019-02-09,1001,956,1518,1141,0.0
2019-02-10,1001,679,1745,1059,2.618
2019-02-11,1001,708,1455,1014,1.576
2019-02-12,1001,790,1445,1020,5.892
2019-02-13,1001,777,1496,1086,0.0
2019-02-14,1001,619,1569,1002,0.0
2019-02-15,1001,549,1324,825,3.991
2019-02-16,1001,637,1311,924,0.0
2019-02-17,1001,813,1268,984,0.0
2019-02-18,1001,1013,1616,1151,0.0
2019-02-19,1001,909,1761,1134,2.31
2019-02-20,1001,899,1660,1188,4.723
2019-02-21,1001,850,1754,1209,1.842
2019-02-22,1001,842,1598,1151,4.639
2019-02-23,1001,982,1770,1355,3.092
2019-02-24,1001,744,1838,1212,2.709
2019-02-25,1001,898,1840,1261,1.208
2019-02-26,1001,898,1675,1117,2.024
2019-02-27,1001,1210,2118,1382,0.751
2019-02-28,1001,772,1621,1174,0.0
2019-03-01,1001,948,1791,1298,1.086
2019-03-02,1001,1019,1788,1304,1.755
2019-03-03,1001,1402,1730,1502,1.83
2019-03-04,1001,793,1599,1260,0.3
2019-03-05,1001,920,1683,1197,0.964
2019-03-06,1001,1110,1964,1397,0.212
2019-03-07,1001,999,1474,1286,5.611
2019-03-08,1001,1121,1769,1375,0.0
2019-03-09,1001,968,1890,1288,2.344
2019-03-10,1001,952,1958,1356,1.417
2019-03-11,1001,785,1588,1137,0.0
2019-03-12,1001,944,1570,1216,0.01
2019-03-13,1001,891,1561,1293,1.231
2019-03-14,1001,1037,1795,1331,3.601
2019-03-15,1001,1098,1853,1284,0.0
2019-03-16,1001,1197,1684,1390,1.449
2019-03-17,1001,1234,2187,1466,0.0
2019-03-18,1001,872,1695,1242,1.191
2019-03-19,1001,878,1779,1324,8.171
2019-03-20,1001,1000,1847,1341,7.849
2019-03-21,1001,892,1844,1331,1.166
2019-03-22,1001,839,1870,1307,7.828
2019-03-23,1001,1041,1979,1370,5.555
2019-03-24,1001,937,1781,1363,1.885
2019-03-25,1001,1163,1985,1467,2.833
2019-03-26,1001,1289,2013,1549,0.0
2019-03-27,1001,1005,2033,1404,1.096
2019-03-28,1001,1296,2069,1582,0.844
2019-03-29,1001,1117,2003,1487,7.933
2019-03-30,1001,1078,2006,1446,5.55
2019-03-31,1001,1107,2048,1416,1.362
2019-04-01,1001,1166,1958,1486,0.0
2019-04-02,1001,1088,2029,1412,0.0
2019-04-03,1001,1444,1764,1546,0.0
2019-04-04,1001,1119,1753,1480,1.63
2019-04-05,1001,1294,1946,1506,0.0
2019-04-06,1001,1378,2088,1612,0.796
2019-04-07,1001,1123,1991,1460,2.656
2019-04-08,1001,1279,1748,1485,0.0
2019-04-09,1001,1294,2053,1580,1.058
2019-04-10,1001,1212,2098,1497,1.022
2019-04-11,1001,1119,1980,1561,0.0
2019-04-12,1001,1193,1963,1467,5.16
2019-04-13,1001,1077,2258,1520,0.348
2019-04-14,1001,1279,2011,1510,5.274
2019-04-15,1001,1144,2015,1539,3.462
2019-04-16,1001,1407,2022,1648,5.219
2019-04-17,1001,1217,2128,1516,2.06
2019-04-18,1001,1072,1623,1403,1.443
2019-04-19,1001,1106,1838,1526,2.132
2019-04-20,1001,1229,1909,1599,0.0
2019-04-21,1001,1138,1749,1423,4.984
2019-04-22,1001,1261,2026,1569,3.079
2019-04-23,1001,1055,2053,1559,2.454
2019-04-24,1001,1181,1912,1406,1.371
2019-04-25,1001,1245,1897,1560,0.0
2019-04-26,1001,1330,1964,1622,0.0
2019-04-27,1001,1379,2015,1579,0.0
2019-04-28,1001,1297,2113,1523,0.0
2019-04-29,1001,1139,1956,1523,3.722
2019-04-30,1001,1088,1933,1406,0.0
2019-05-01,1001,1110,2080,1520,0.0
2019-05-02,1001,1079,2088,1528,1.898
2019-05-03,1001,1247,2087,1540,0.0
2019-05-04,1001,1363,2132,1630,0.0
2019-05-05,1001,1186,1997,1544,0.804
2019-05-06,1001,1041,1849,1388,0.0
2019-05-07,1001,1064,2011,1542,1.367
2019-05-08,1001,1268,2148,1602,1.226
2019-05-09,1001,1114,2021,1482,0.0
2019-05-10,1001,1332,2063,1695,1.945
2019-05-11,1001,1293,2107,1541,0.0
2019-05-12,1001,1084,2097,1479,1.999
2019-05-13,1001,942,1988,1425,0.191
2019-05-14,1001,1054,2126,1483,1.429
2019-05-15,1001,1197,1796,1572,0.0
2019-05-16,1001,1075,1937,1500,6.751
2019-05-17,1001,1410,2230,1592,0.64
2019-05-18,1001,1245,2026,1559,0.816
2019-05-19,1001,1403,2269,1792,1.003
2019-05-20,1001,1355,1829,1626,0.549
2019-05-21,1001,1253,2172,1604,0.0
2019-05-22,1001,1262,2143,1444,2.087
2019-05-23,1001,1185,2024,1525,0.0
2019-05-24,1001,1144,2023,1585,3.744
2019-05-25,1001,1158,2065,1467,2.683
2019-05-26,1001,1031,1824,1398,0.0
2019-05-27,1001,1121,1747,1395,1.187
2019-05-28,1001,1101,2179,1501,0.0
2019-05-29,1001,1148,1865,1527,3.396
2019-05-30,1001,1303,1746,1459,0.0
2019-05-31,1001,1113,2083,1522,0.0
2019-06-01,1001,867,1946,1341,0.591
2019-06-02,1001,900,1938,1352,0.393
2019-06-03,1001,1069,1841,1372,3.009
2019-06-04,1001,1061,1934,1423,0.0
2019-06-05,1001,1061,1988,1392,0.0
2019-06-06,1001,954,1953,1437,0.929
2019-06-07,1001,984,1778,1353,2.718
2019-06-08,1001,1006,1677,1385,0.261
2019-06-09,1001,1127,1795,1348,0.0
2019-06-10,1001,1027,1836,1430,1.13
2019-06-11,1001,964,1758,1287,3.357
2019-06-12,1001,1075,1897,1368,0.989
2019-06-13,1001,1246,1945,1496,0.938
2019-06-14,1001,1030,1931,1468,1.561
2019-06-15,1001,1100,1704,1388,0.623
2019-06-16,1001,1075,1828,1378,0.0
2019-06-17,1001,995,1797,1457,0.0
2019-06-18,1001,1047,1773,1203,0.0
2019-06-19,1001,850,1812,1275,0.0
2019-06-20,1001,852,1805,1285,1.6
2019-06-21,1001,1103,1799,1477,1.247
2019-06-22,1001,1068,1878,1274,0.249
2019-06-23,1001,1063,2051,1456,1.387
2019-06-24,1001,985,1930,1332,0.0
2019-06-25,1001,1045,1963,1309,0.0
2019-06-26,1001,1021,1793,1237,0.0
2019-06-27,1001,1009,1721,1301,0.353
2019-06-28,1001,913,1614,1169,0.0
2019-06-29,1001,730,1604,1190,0.872
2019-06-30,1001,974,1714,1227,0.0
2019-07-01,1001,963,1509,1244,0.0
2019-07-02,1001,913,1594,1195,0.306
2019-07-03,1001,1157,1818,1397,4.394
2019-07-04,1001,879,1603,1118,0.0
2019-07-05,1001,699,1777,1155,0.0
2019-07-06,1001,901,1630,1234,5.657
2019-07-07,1001,846,1467,1256,0.0
2019-07-08,1001,1071,1705,1315,2.44
2019-07-09,1001,972,1647,1169,1.917
2019-07-10,1001,1055,1784,1191,0.93
2019-07-11,1001,846,1704,1196,0.0
2019-07-12,1001,822,1653,1105,0.0
2019-07-13,1001,685,1665,995,2.397
2019-07-14,1001,1022,1260,1113,1.167
2019-07-15,1001,560,1335,996,1.391
2019-07-16,1001,811,1476,1131,1.068
2019-07-17,1001,733,1381,946,3.714
2019-07-18,1001,465,1592,954,0.845
2019-07-19,1001,661,1741,1092,3.215
2019-07-20,1001,738,1469,1070,1.945
2019-07-21,1001,957,1642,1183,0.0
2019-07-22,1001,696,1336,1001,1.958
2019-07-23,1001,970,1401,1119,0.804
2019-07-24,1001,589,1548,988,0.0
2019-07-25,1001,850,1654,1071,0.71
2019-07-26,1001,701,1577,987,0.779
2019-07-27,1001,668,1479,973,2.492
2019-07-28,1001,575,1426,992,0.0
2019-07-29,1001,606,1658,1008,0.811
2019-07-30,1001,589,1450,992,0.0
2019-07-31,1001,507,1347,842,1.316
2019-08-01,1001,574,1372,857,0.0
2019-08-02,1001,456,1132,814,0.0
2019-08-03,1001,668,1415,945,0.0
2019-08-04,1001,369,1106,756,0.0
2019-08-05,1001,653,1562,1024,0.0
2019-08-06,1001,520,1461,877,3.969
2019-08-07,1001,577,1180,819,0.32
2019-08-08,1001,480,1183,687,0.909
2019-08-09,1001,328,1329,714,0.0
2019-08-10,1001,354,1347,817,1.163
2019-08-11,1001,524,1002,759,5.437
2019-08-12,1001,455,1206,767,0.938
2019-08-13,1001,281,1316,756,0.0
2019-08-14,1001,466,1224,814,0.0
2019-08-15,1001,335,1133,645,0.0
2019-08-16,1001,435,1433,891,0.341
2019-08-17,1001,459,1116,828,0.0
2019-08-18,1001,445,1482,816,0.0
2019-08-19,1001,367,1096,665,0.0
2019-08-20,1001,186,1014,587,1.18
2019-08-21,1001,346,1258,728,0.108
2019-08-22,1001,191,1124,638,1.854
2019-08-23,1001,379,1236,747,0.0
2019-08-24,1001,317,1149,640,2.214
2019-08-25,1001,324,1301,720,1.763
2019-08-26,1001,140,1204,569,0.0
2019-08-27,1001,308,930,589,1.446
2019-08-28,1001,367,1195,610,0.0
2019-08-29,1001,310,1081,626,2.417
2019-08-30,1001,348,974,577,0.0
2019-08-31,1001,278,1156,538,3.052
2019-09-01,1001,395,1017,564,0.589
2019-09-02,1001,301,1227,573,1.541
2019-09-03,1001,394,872,570,0.0
2019-09-04,1001,30,706,415,1.415
2019-09-05,1001,470,1250,578,0.0
2019-09-06,1001,68,1079,550,4.8
2019-09-07,1001,175,908,478,0.392
2019-09-08,1001,136,1072,445,0.0
2019-09-09,1001,33,992,425,0.0
2019-09-10,1001,355,1110,564,0.137
2019-09-11,1001,268,993,539,5.296
2019-09-12,1001,287,1155,616,0.646
2019-09-13,1001,120,891,514,0.0
2019-09-14,1001,201,704,358,1.831
2019-09-15,1001,139,1146,489,0.274
2019-09-16,1001,323,1001,456,0.0
2019-09-17,1001,199,780,334,1.29
2019-09-18,1001,112,844,359,1.979
2019-09-19,1001,-103,866,351,2.425
2019-09-20,1001,215,667,388,1.025
2019-09-21,1001,35,820,358,0.163
2019-09-22,1001,62,921,400,2.633
2019-09-23,1001,-45,608,358,1.402
2019-09-24,1001,277,931,463,0.0
2019-09-25,1001,-130,715,293,0.631
2019-09-26,1001,217,1176,574,1.68
2019-09-27,1001,110,643,347,0.0
2019-09-28,1001,-51,814,277,0.402
2019-09-29,1001,99,1007,489,1.641
2019-09-30,1001,-109,686,208,3.706
2019-10-01,1001,-32,880,327,0.0
2019-10-02,1001,-58,835,338,2.087
2019-10-03,1001,-4,905,310,0.0
2019-10-04,1001,-31,798,397,1.832
2019-10-05,1001,0,1002,354,0.87
2019-10-06,1001,34,935,390,0.0
2019-10-07,1001,126,1002,325,4.607
2019-10-08,1001,198,726,296,2.52
2019-10-09,1001,-104,590,222,0.359
2019-10-10,1001,67,814,161,0.0
2019-10-11,1001,-71,871,281,2.907
2019-10-12,1001,-184,708,299,0.0
2019-10-13,1001,-206,708,159,0.0
2019-10-14,1001,135,740,313,0.571
2019-10-15,1001,-31,845,330,0.0
2019-10-16,1001,11,781,183,7.052
2019-10-17,1001,-113,608,224,0.872
2019-10-18,1001,-275,479,134,0.0
2019-10-19,1001,-63,1008,339,3.381
2019-10-20,1001,-148,597,229,2.225
2019-10-21,1001,66,840,377,1.154
2019-10-22,1001,-147,776,262,5.388
2019-10-23,1001,-82,670,143,0.0
2019-10-24,1001,-210,743,225,0.0
2019-10-25,1001,-300,589,208,0.0
2019-10-26,1001,-46,640,300,0.193
2019-10-27,1001,107,812,283,0.0
2019-10-28,1001,-210,816,159,0.0
2019-10-29,1001,-81,848,185,0.733
2019-10-30,1001,-115,645,189,0.836
2019-10-31,1001,130,816,246,5.964
2019-11-01,1001,-116,805,294,1.041
2019-11-02,1001,-80,651,244,0.0
2019-11-03,1001,202,781,334,2.065
2019-11-04,1001,-8,885,282,1.068
2019-11-05,1001,-180,674,98,0.0
2019-11-06,1001,85,823,282,8.399
2019-11-07,1001,28,700,309,3.974
2019-11-08,1001,-200,664,235,2.491
2019-11-09,1001,66,857,331,1.205
2019-11-10,1001,-162,371,179,1.198
2019-11-11,1001,-246,767,153,0.468
2019-11-12,1001,-55,853,338,2.251
2019-11-13,1001,77,539,227,3.655
2019-11-14,1001,-117,643,252,0.0
2019-11-15,1001,-89,734,288,3.013
2019-11-16,1001,-97,628,246,0.0
2019-11-17,1001,-82,858,255,1.292
2019-11-18,1001,-138,581,213,4.116
2019-11-19,1001,-46,743,345,0.94
2019-11-20,1001,46,819,327,0.0
2019-11-21,1001,57,883,296,1.447
2019-11-22,1001,98,823,422,2.417
2019-11-23,1001,-20,901,416,7.24
2019-11-24,1001,174,827,239,7.271
2019-11-25,1001,137,811,319,4.966
2019-11-26,1001,75,1087,455,3.373
2019-11-27,1001,58,972,354,3.469
2019-11-28,1001,-2,751,159,0.364
2019-11-29,1001,86,910,371,5.376
2019-11-30,1001,163,1047,334,0.0
2019-12-01,1001,-100,901,332,2.007
2019-12-02,1001,-63,1006,350,1.264
2019-12-03,1001,198,977,329,2.374
2019-12-04,1001,229,924,470,0.0
2019-12-05,1001,103,997,351,2.154
2019-12-06,1001,182,894,517,4.13
2019-12-07,1001,260,1011,572,4.299
2019-12-08,1001,146,899,352,1.14
2019-12-09,1001,45,856,306,4.444
2019-12-10,1001,-70,837,278,0.0
2019-12-11,1001,140,689,405,2.103
2019-12-12,1001,-133,830,314,4.369
2019-12-13,1001,232,869,536,4.999
2019-12-14,1001,-44,1194,386,4.637
2019-12-15,1001,-18,898,358,8.868
2019-12-16,1001,392,956,532,0.0
2019-12-17,1001,174,862,521,0.729
2019-12-18,1001,220,731,489,1.356
2019-12-19,1001,177,1001,429,0.0
2019-12-20,1001,305,1157,561,0.0
2019-12-21,1001,108,930,395,0.0
2019-12-22,1001,344,1190,509,0.0
2019-12-23,1001,3,1026,518,0.0
2019-12-24,1001,186,1092,400,10.509
2019-12-25,1001,369,1072,568,0.72
2019-12-26,1001,209,897,507,4.619
2019-12-27,1001,239,1050,546,8.468
2019-12-28,1001,130,841,471,0.656
2019-12-29,1001,252,1073,641,3.52
2019-12-30,1001,131,939,546,0.0
2019-12-31,1001,188,840,491,0.0
2020-01-01,1001,-11,867,456,0.0
2020-01-02,1001,86,935,427,0.0
2020-01-03,1001,323,1094,627,0.0
2020-01-04,1001,133,1024,599,1.746
2020-01-05,1001,504,1154,685,0.432
2020-01-06,1001,376,1389,763,0.0
2020-01-07,1001,173,1055,508,2.093
2020-01-08,1001,286,1008,707,3.804
2020-01-09,1001,185,1245,642,7.008
2020-01-10,1001,606,1250,845,0.667
2020-01-11,1001,134,1240,552,1.956
2020-01-12,1001,424,1081,783,0.0
2020-01-13,1001,440,1184,695,2.773
2020-01-14,1001,421,1169,695,1.045
2020-01-15,1001,268,901,650,3.868
2020-01-16,1001,135,1059,651,2.501
2020-01-17,1001,412,1104,783,0.0
2020-01-18,1001,653,1238,791,11.808
2020-01-19,1001,348,1449,685,0.199
2020-01-20,1001,568,1187,883,0.0
2020-01-21,1001,527,1413,896,2.389
2020-01-22,1001,403,1147,907,0.0
2020-01-23,1001,354,1063,690,0.0
2020-01-24,1001,939,1424,941,0.655
2020-01-25,1001,474,1610,889,5.995
2020-01-26,1001,466,1081,721,2.176
2020-01-27,1001,667,1392,997,6.919
2020-01-28,1001,550,1296,832,0.0
2020-01-29,1001,662,1382,916,1.069
2020-01-30,1001,489,1308,819,0.705
2020-01-31,1001,618,1257,920,0.0
2020-02-01,1001,454,1330,836,0.886
2020-02-02,1001,693,1339,915,0.0
2020-02-03,1001,699,1511,937,9.864
2020-02-04,1001,746,1333,936,0.0
2020-02-05,1001,664,1473,1058,6.731
2020-02-06,1001,654,1442,994,0.0
2020-02-07,1001,784,1763,1085,0.0
2020-02-08,1001,617,1686,1031,3.54
2020-02-09,1001,737,1481,1106,0.643
2020-02-10,1001,561,1748,1010,0.0
2020-02-11,1001,529,1649,1027,1.769
2020-02-12,1001,596,1550,1035,9.806
2020-02-13,1001,869,1782,1191,0.599
2020-02-14,1001,689,1681,1156,0.0
2020-02-15,1001,829,1466,1127,0.0
2020-02-16,1001,721,1517,992,1.608
2020-02-17,1001,604,1474,1071,0.0
2020-02-18,1001,860,1649,1126,1.771
2020-02-19,1001,886,1600,1175,2.565
2020-02-20,1001,984,1792,1316,0.238
2020-02-21,1001,1178,1852,1303,0.673
2020-02-22,1001,966,1671,1279,0.968
2020-02-23,1001,980,1694,1181,6.598
2020-02-24,1001,1036,1675,1214,6.256
2020-02-25,1001,987,1661,1217,0.0
2020-02-26,1001,863,1761,1285,1.983
2020-02-27,1001,904,1746,1232,3.115
2020-02-28,1001,1024,1628,1253,0.037
2020-02-29,1001,1080,1807,1282,5.44
2020-03-01,1001,792,1627,1092,0.0
2020-03-02,1001,827,1734,1264,6.993
2020-03-03,1001,994,2175,1308,0.067
2020-03-04,1001,925,1770,1254,3.485
2020-03-05,1001,823,1616,1089,0.0
2020-03-06,1001,947,1667,1258,4.438
2020-03-07,1001,721,1796,1176,0.0
2020-03-08,1001,952,1804,1291,6.267
2020-03-09,1001,997,1563,1109,1.381
2020-03-10,1001,1066,1751,1410,1.923
2020-03-11,1001,1126,1489,1291,2.797
2020-03-12,1001,773,1629,1198,0.045
2020-03-13,1001,853,1654,1176,6.987
2020-03-14,1001,1195,1937,1455,0.0
2020-03-15,1001,1033,1682,1349,0.0
2020-03-16,1001,967,1668,1252,4.999
2020-03-17,1001,1022,1745,1367,2.231
2020-03-18,1001,1098,1540,1227,1.015
2020-03-19,1001,1219,1916,1383,5.204
2020-03-20,1001,869,1638,1153,1.985
2020-03-21,1001,1123,1796,1412,4.963
2020-03-22,1001,1011,1789,1446,12.73
2020-03-23,1001,1082,1866,1364,1.147
2020-03-24,1001,1224,2004,1532,0.0
2020-03-25,1001,1121,1745,1386,1.529
2020-03-26,1001,1115,1939,1370,2.409
2020-03-27,1001,1138,2125,1510,0.17
2020-03-28,1001,1219,2048,1453,3.461
2020-03-29,1001,1202,1985,1516,2.995
2020-03-30,1001,1058,1803,1505,0.0
2020-03-31,1001,1117,2017,1396,1.118
2020-04-01,1001,980,1641,1304,1.899
2020-04-02,1001,980,1686,1326,0.267
2020-04-03,1001,974,1902,1439,4.243
2020-04-04,1001,1139,2014,1526,3.466
2020-04-05,1001,1217,1971,1584,0.0
2020-04-06,1001,1314,2191,1552,0.0
2020-04-07,1001,1203,1920,1558,5.942
2020-04-08,1001,1277,2104,1574,3.739
2020-04-09,1001,1379,2089,1639,3.549
2020-04-10,1001,949,1697,1365,1.374
2020-04-11,1001,949,1980,1368,1.001
2020-04-12,1001,1105,1698,1513,3.096
2020-04-13,1001,1060,2047,1448,0.0
2020-04-14,1001,1282,2211,1603,0.726
2020-04-15,1001,1320,2076,1563,0.599
2020-04-16,1001,1184,2016,1487,3.688
2020-04-17,1001,1341,1953,1566,1.552
2020-04-18,1001,1122,2030,1634,9.794
2020-04-19,1001,1309,2005,1550,0.0
2020-04-20,1001,1258,2106,1485,4.277
2020-04-21,1001,1066,1913,1472,3.119
2020-04-22,1001,1424,2093,1613,0.0
2020-04-23,1001,1303,1921,1636,1.139
2020-04-24,1001,1171,1939,1462,1.93
2020-04-25,1001,1356,2398,1724,0.0
2020-04-26,1001,1191,1693,1448,3.449
2020-04-27,1001,1347,2381,1685,0.0
2020-04-28,1001,1085,1927,1478,0.0
2020-04-29,1001,1323,2139,1584,0.0
2020-04-30,1001,1460,2189,1597,5.209
2020-05-01,1001,1396,2213,1657,4.602
2020-05-02,1001,1090,1967,1445,2.989
2020-05-03,1001,1121,2157,1582,0.0
2020-05-04,1001,1208,2104,1545,8.637
2020-05-05,1001,1283,2079,1652,0.81
2020-05-06,1001,1028,2094,1548,1.189
2020-05-07,1001,1246,1784,1413,2.616
2020-05-08,1001,1391,2158,1637,0.197
2020-05-09,1001,1278,2057,1633,0.539
2020-05-10,1001,1138,1798,1492,0.459
2020-05-11,1001,1250,2107,1440,5.894
2020-05-12,1001,1320,1837,1563,0.0
2020-05-13,1001,1032,1693,1371,0.0
2020-05-14,1001,1381,2118,1560,4.982
2020-05-15,1001,1410,2331,1771,1.298
2020-05-16,1001,1245,2166,1513,2.736
2020-05-17,1001,1315,2133,1500,1.253
2020-05-18,1001,1242,1963,1510,0.0
2020-05-19,1001,1379,1943,1498,2.259
2020-05-20,1001,1122,1950,1451,1.067
2020-05-21,1001,1270,1913,1509,0.0
2020-05-22,1001,1270,1931,1573,0.0
2020-05-23,1001,1221,2074,1534,4.181
2020-05-24,1001,1213,1905,1515,3.478
2020-05-25,1001,1092,1734,1368,4.053
2020-05-26,1001,1105,2033,1437,0.0
2020-05-27,1001,1225,1973,1423,0.0
2020-05-28,1001,996,1748,1354,1.232
2020-05-29,1001,903,1857,1393,0.312
2020-05-30,1001,912,1800,1436,0.867
2020-05-31,1001,1065,2024,1372,2.742
2020-06-01,1001,1103,1930,1496,4.168
2020-06-02,1001,1265,2087,1490,0.0
2020-06-03,1001,1234,1747,1419,3.544
2020-06-04,1001,1389,2005,1593,2.795
2020-06-05,1001,1273,1817,1493,1.391
2020-06-06,1001,1023,1739,1459,1.72
2020-06-07,1001,1283,2004,1436,1.316
2020-06-08,1001,1104,1823,1379,1.029
2020-06-09,1001,1164,2163,1510,3.511
2020-06-10,1001,1025,1717,1449,0.88
2020-06-11,1001,1003,1760,1323,1.798
2020-06-12,1001,1074,2039,1451,1.002
2020-06-13,1001,1077,1899,1401,0.0
2020-06-14,1001,1059,2052,1373,0.0
2020-06-15,1001,1042,2047,1431,0.0
2020-06-16,1001,985,1749,1318,0.0
2020-06-17,1001,1163,1697,1340,0.0
2020-06-18,1001,1107,1806,1330,0.0
2020-06-19,1001,1064,1794,1318,1.86
2020-06-20,1001,1148,1936,1388,0.059
2020-06-21,1001,802,1766,1268,2.962
2020-06-22,1001,607,1627,1148,2.202
2020-06-23,1001,970,1729,1206,0.167
2020-06-24,1001,988,1687,1295,0.0
2020-06-25,1001,1057,1881,1287,0.0
2020-06-26,1001,1027,2053,1330,0.0
2020-06-27,1001,1022,1917,1274,0.0
2020-06-28,1001,842,1633,1211,0.0
2020-06-29,1001,1204,2093,1355,1.816
2020-06-30,1001,922,1725,1278,1.33
2020-07-01,1001,1107,1851,1357,0.496
2020-07-02,1001,744,1562,1165,1.037
2020-07-03,1001,708,1543,1111,0.929
2020-07-04,1001,759,1562,1127,0.335
2020-07-05,1001,1071,1928,1385,4.201
2020-07-06,1001,860,1804,1243,1.291
2020-07-07,1001,725,1744,1102,0.0
2020-07-08,1001,842,1531,1080,0.975
2020-07-09,1001,868,1713,1205,0.722
2020-07-10,1001,960,1568,1217,0.0
2020-07-11,1001,834,1589,1138,0.23
2020-07-12,1001,722,1693,1153,2.585
2020-07-13,1001,700,1669,1216,0.252
2020-07-14,1001,918,1620,1079,0.986
2020-07-15,1001,930,1544,1128,3.679
2020-07-16,1001,605,1514,999,2.932
2020-07-17,1001,673,1375,1023,1.066
2020-07-18,1001,748,1418,1032,1.049
2020-07-19,1001,734,1548,976,2.118
2020-07-20,1001,681,1532,1020,0.0
2020-07-21,1001,670,1322,932,0.646
2020-07-22,1001,614,1374,958,0.0
2020-07-23,1001,588,1528,1001,1.335
2020-07-24,1001,666,1416,924,0.883
2020-07-25,1001,668,1337,1053,0.0
2020-07-26,1001,544,1217,746,1.694
2020-07-27,1001,524,1377,823,0.0
2020-07-28,1001,735,1737,953,3.726
2020-07-29,1001,805,1435,981,1.329
2020-07-30,1001,690,1491,982,2.894
2020-07-31,1001,557,1345,773,0.0
2020-08-01,1001,486,1178,779,0.0
2020-08-02,1001,400,1308,816,0.631
2020-08-03,1001,469,1358,816,1.228
2020-08-04,1001,529,1230,849,0.0
2020-08-05,1001,416,1424,820,0.0
2020-08-06,1001,423,1309,881,0.0
2020-08-07,1001,567,1476,861,0.0
2020-08-08,1001,594,1300,813,0.0
2020-08-09,1001,416,1073,796,0.0
2020-08-10,1001,585,1240,880,0.566
